Date,Democrats,Republicans,ElecYear,ElecDay,DaysTilED,DemVote,RepVote
6/28/2009,39,41,2010,11/2/2010,492,44.9,51.7
6/29/2009,42,34,2010,11/2/2010,491,44.9,51.7
7/5/2009,38,41,2010,11/2/2010,485,44.9,51.7
7/12/2009,50,44,2010,11/2/2010,478,44.9,51.7
7/13/2009,39,32,2010,11/2/2010,477,44.9,51.7
7/14/2009,37,40,2010,11/2/2010,476,44.9,51.7
7/19/2009,38,42,2010,11/2/2010,471,44.9,51.7
7/23/2009,43,40,2010,11/2/2010,467,44.9,51.7
7/26/2009,42,43,2010,11/2/2010,464,44.9,51.7
7/26/2009,39,42,2010,11/2/2010,464,44.9,51.7
8/2/2009,38,43,2010,11/2/2010,457,44.9,51.7
8/9/2009,38,42,2010,11/2/2010,450,44.9,51.7
8/16/2009,38,43,2010,11/2/2010,443,44.9,51.7
8/23/2009,38,43,2010,11/2/2010,436,44.9,51.7
8/27/2009,45,44,2010,11/2/2010,432,44.9,51.7
8/30/2009,41,45,2010,11/2/2010,429,44.9,51.7
8/30/2009,36,43,2010,11/2/2010,429,44.9,51.7
8/31/2009,42,34,2010,11/2/2010,428,44.9,51.7
9/1/2009,47,43,2010,11/2/2010,427,44.9,51.7
9/6/2009,37,44,2010,11/2/2010,422,44.9,51.7
9/13/2009,40,41,2010,11/2/2010,415,44.9,51.7
9/14/2009,40,32,2010,11/2/2010,414,44.9,51.7
9/16/2009,46,42,2010,11/2/2010,412,44.9,51.7
9/20/2009,38,42,2010,11/2/2010,408,44.9,51.7
9/27/2009,40,42,2010,11/2/2010,401,44.9,51.7
10/4/2009,46,44,2010,11/2/2010,394,44.9,51.7
10/4/2009,39,43,2010,11/2/2010,394,44.9,51.7
10/8/2009,46,33,2010,11/2/2010,390,44.9,51.7
10/11/2009,39,41,2010,11/2/2010,387,44.9,51.7
10/18/2009,51,39,2010,11/2/2010,380,44.9,51.7
10/18/2009,37,42,2010,11/2/2010,380,44.9,51.7
10/19/2009,48,40,2010,11/2/2010,379,44.9,51.7
10/25/2009,38,42,2010,11/2/2010,373,44.9,51.7
11/1/2009,50,44,2010,11/2/2010,366,44.9,51.7
11/1/2009,46,45,2010,11/2/2010,366,44.9,51.7
11/1/2009,38,42,2010,11/2/2010,366,44.9,51.7
11/8/2009,44,48,2010,11/2/2010,359,44.9,51.7
11/8/2009,37,43,2010,11/2/2010,359,44.9,51.7
11/8/2009,47,42,2010,11/2/2010,359,44.9,51.7
11/15/2009,49,43,2010,11/2/2010,352,44.9,51.7
11/15/2009,46,38,2010,11/2/2010,352,44.9,51.7
11/15/2009,38,44,2010,11/2/2010,352,44.9,51.7
11/16/2009,47,45,2010,11/2/2010,351,44.9,51.7
11/22/2009,37,44,2010,11/2/2010,345,44.9,51.7
11/29/2009,37,44,2010,11/2/2010,338,44.9,51.7
12/6/2009,39,43,2010,11/2/2010,331,44.9,51.7
12/7/2009,44,42,2010,11/2/2010,330,44.9,51.7
12/7/2009,38,42,2010,11/2/2010,330,44.9,51.7
12/10/2009,41,42,2010,11/2/2010,327,44.9,51.7
12/13/2009,48,45,2010,11/2/2010,324,44.9,51.7
12/13/2009,37,44,2010,11/2/2010,324,44.9,51.7
12/20/2009,36,44,2010,11/2/2010,317,44.9,51.7
12/27/2009,38,43,2010,11/2/2010,310,44.9,51.7
12/30/2009,35,44,2010,11/2/2010,307,44.9,51.7
1/10/2010,45,48,2010,11/2/2010,296,44.9,51.7
1/10/2010,46,44,2010,11/2/2010,296,44.9,51.7
1/10/2010,36,45,2010,11/2/2010,296,44.9,51.7
1/11/2010,45,46,2010,11/2/2010,295,44.9,51.7
1/17/2010,37,45,2010,11/2/2010,289,44.9,51.7
1/19/2010,42,45,2010,11/2/2010,287,44.9,51.7
1/20/2010,37,42,2010,11/2/2010,286,44.9,51.7
1/23/2010,39,44,2010,11/2/2010,283,44.9,51.7
1/24/2010,37,46,2010,11/2/2010,282,44.9,51.7
1/31/2010,40,43,2010,11/2/2010,275,44.9,51.7
1/31/2010,38,45,2010,11/2/2010,275,44.9,51.7
2/3/2010,45,45,2010,11/2/2010,272,44.9,51.7
2/4/2010,46,45,2010,11/2/2010,271,44.9,51.7
2/7/2010,36,44,2010,11/2/2010,268,44.9,51.7
2/8/2010,45,48,2010,11/2/2010,267,44.9,51.7
2/9/2010,45,42,2010,11/2/2010,266,44.9,51.7
2/14/2010,36,45,2010,11/2/2010,261,44.9,51.7
2/15/2010,45,47,2010,11/2/2010,260,44.9,51.7
2/18/2010,45,43,2010,11/2/2010,257,44.9,51.7
2/18/2010,42,43,2010,11/2/2010,257,44.9,51.7
2/21/2010,35,44,2010,11/2/2010,254,44.9,51.7
2/24/2010,46,49,2010,11/2/2010,251,44.9,51.7
2/25/2010,35,42,2010,11/2/2010,250,44.9,51.7
2/28/2010,47,43,2010,11/2/2010,247,44.9,51.7
2/28/2010,36,44,2010,11/2/2010,247,44.9,51.7
3/7/2010,47,44,2010,11/2/2010,240,44.9,51.7
3/7/2010,37,44,2010,11/2/2010,240,44.9,51.7
3/14/2010,43,46,2010,11/2/2010,233,44.9,51.7
3/14/2010,47,44,2010,11/2/2010,233,44.9,51.7
3/14/2010,35,45,2010,11/2/2010,233,44.9,51.7
3/17/2010,38,42,2010,11/2/2010,230,44.9,51.7
3/18/2010,44,43,2010,11/2/2010,229,44.9,51.7
3/21/2010,45,48,2010,11/2/2010,226,44.9,51.7
3/21/2010,39,44,2010,11/2/2010,226,44.9,51.7
3/21/2010,47,45,2010,11/2/2010,226,44.9,51.7
3/21/2010,35,43,2010,11/2/2010,226,44.9,51.7
3/26/2010,48,44,2010,11/2/2010,221,44.9,51.7
3/28/2010,45,46,2010,11/2/2010,219,44.9,51.7
3/28/2010,45,49,2010,11/2/2010,219,44.9,51.7
3/28/2010,39,46,2010,11/2/2010,219,44.9,51.7
3/28/2010,44,47,2010,11/2/2010,219,44.9,51.7
4/4/2010,46,46,2010,11/2/2010,212,44.9,51.7
4/4/2010,38,47,2010,11/2/2010,212,44.9,51.7
4/5/2010,45,46,2010,11/2/2010,211,44.9,51.7
4/7/2010,39,43,2010,11/2/2010,209,44.9,51.7
4/8/2010,40,41,2010,11/2/2010,208,44.9,51.7
4/11/2010,42,47,2010,11/2/2010,205,44.9,51.7
4/11/2010,50,46,2010,11/2/2010,205,44.9,51.7
4/11/2010,44,48,2010,11/2/2010,205,44.9,51.7
4/11/2010,36,45,2010,11/2/2010,205,44.9,51.7
4/18/2010,43,46,2010,11/2/2010,198,44.9,51.7
4/18/2010,36,46,2010,11/2/2010,198,44.9,51.7
4/20/2010,43,45,2010,11/2/2010,196,44.9,51.7
4/21/2010,38,42,2010,11/2/2010,195,44.9,51.7
4/25/2010,48,43,2010,11/2/2010,191,44.9,51.7
4/25/2010,45,45,2010,11/2/2010,191,44.9,51.7
4/25/2010,38,44,2010,11/2/2010,191,44.9,51.7
4/26/2010,39,35,2010,11/2/2010,190,44.9,51.7
5/2/2010,45,45,2010,11/2/2010,184,44.9,51.7
5/2/2010,37,44,2010,11/2/2010,184,44.9,51.7
5/5/2010,40,42,2010,11/2/2010,181,44.9,51.7
5/8/2010,46,46,2010,11/2/2010,178,44.9,51.7
5/8/2010,38,44,2010,11/2/2010,178,44.9,51.7
5/9/2010,45,42,2010,11/2/2010,177,44.9,51.7
5/16/2010,45,46,2010,11/2/2010,170,44.9,51.7
5/16/2010,38,43,2010,11/2/2010,170,44.9,51.7
5/18/2010,43,46,2010,11/2/2010,168,44.9,51.7
5/19/2010,41,41,2010,11/2/2010,167,44.9,51.7
5/23/2010,36,44,2010,11/2/2010,163,44.9,51.7
5/23/2010,47,46,2010,11/2/2010,163,44.9,51.7
5/24/2010,42,36,2010,11/2/2010,162,44.9,51.7
5/30/2010,43,49,2010,11/2/2010,156,44.9,51.7
5/30/2010,37,44,2010,11/2/2010,156,44.9,51.7
6/6/2010,47,44,2010,11/2/2010,149,44.9,51.7
6/6/2010,46,46,2010,11/2/2010,149,44.9,51.7
6/6/2010,35,44,2010,11/2/2010,149,44.9,51.7
6/7/2010,43,41,2010,11/2/2010,148,44.9,51.7
6/9/2010,41,38,2010,11/2/2010,146,44.9,51.7
6/13/2010,48,43,2010,11/2/2010,142,44.9,51.7
6/13/2010,42,43,2010,11/2/2010,142,44.9,51.7
6/13/2010,44,49,2010,11/2/2010,142,44.9,51.7
6/13/2010,36,46,2010,11/2/2010,142,44.9,51.7
6/20/2010,45,45,2010,11/2/2010,135,44.9,51.7
6/20/2010,46,46,2010,11/2/2010,135,44.9,51.7
6/20/2010,36,44,2010,11/2/2010,135,44.9,51.7
6/22/2010,42,48,2010,11/2/2010,133,44.9,51.7
6/27/2010,38,44,2010,11/2/2010,128,44.9,51.7
6/27/2010,46,45,2010,11/2/2010,128,44.9,51.7
6/30/2010,40,42,2010,11/2/2010,125,44.9,51.7
7/3/2010,44,46,2010,11/2/2010,122,44.9,51.7
7/11/2010,45,49,2010,11/2/2010,114,44.9,51.7
7/11/2010,47,46,2010,11/2/2010,114,44.9,51.7
7/11/2010,38,44,2010,11/2/2010,114,44.9,51.7
7/12/2010,40,48,2010,11/2/2010,113,44.9,51.7
7/12/2010,43,43,2010,11/2/2010,113,44.9,51.7
7/13/2010,43,42,2010,11/2/2010,112,44.9,51.7
7/14/2010,37,41,2010,11/2/2010,111,44.9,51.7
7/18/2010,49,43,2010,11/2/2010,107,44.9,51.7
7/18/2010,36,45,2010,11/2/2010,107,44.9,51.7
7/19/2010,38,43,2010,11/2/2010,106,44.9,51.7
7/21/2010,44,49,2010,11/2/2010,104,44.9,51.7
7/25/2010,44,46,2010,11/2/2010,100,44.9,51.7
7/25/2010,48,44,2010,11/2/2010,100,44.9,51.7
7/25/2010,36,46,2010,11/2/2010,100,44.9,51.7
7/28/2010,36,47,2010,11/2/2010,97,44.9,51.7
8/1/2010,43,48,2010,11/2/2010,93,44.9,51.7
8/1/2010,38,46,2010,11/2/2010,93,44.9,51.7
8/5/2010,45,44,2010,11/2/2010,89,44.9,51.7
8/8/2010,39,46,2010,11/2/2010,86,44.9,51.7
8/8/2010,43,49,2010,11/2/2010,86,44.9,51.7
8/9/2010,42,45,2010,11/2/2010,85,44.9,51.7
8/10/2010,45,48,2010,11/2/2010,84,44.9,51.7
8/11/2010,37,44,2010,11/2/2010,83,44.9,51.7
8/15/2010,43,50,2010,11/2/2010,79,44.9,51.7
8/15/2010,36,48,2010,11/2/2010,79,44.9,51.7
8/16/2010,45,49,2010,11/2/2010,78,44.9,51.7
8/17/2010,37,43,2010,11/2/2010,77,44.9,51.7
8/22/2010,45,46,2010,11/2/2010,72,44.9,51.7
8/22/2010,44,47,2010,11/2/2010,72,44.9,51.7
8/22/2010,38,47,2010,11/2/2010,72,44.9,51.7
8/26/2010,45,45,2010,11/2/2010,68,44.9,51.7
8/29/2010,39,45,2010,11/2/2010,65,44.9,51.7
8/29/2010,41,51,2010,11/2/2010,65,44.9,51.7
8/30/2010,43,49,2010,11/2/2010,64,44.9,51.7
8/30/2010,38,36,2010,11/2/2010,64,44.9,51.7
9/2/2010,45,52,2010,11/2/2010,61,44.9,51.7
9/2/2010,37,46,2010,11/2/2010,61,44.9,51.7
9/2/2010,40,53,2010,11/2/2010,61,44.9,51.7
9/2/2010,42,49,2010,11/2/2010,61,44.9,51.7
9/5/2010,46,46,2010,11/2/2010,58,44.9,51.7
9/5/2010,36,48,2010,11/2/2010,58,44.9,51.7
9/6/2010,43,50,2010,11/2/2010,57,44.9,51.7
9/7/2010,37,42,2010,11/2/2010,56,44.9,51.7
9/9/2010,43,43,2010,11/2/2010,54,44.9,51.7
9/12/2010,43,48,2010,11/2/2010,51,44.9,51.7
9/12/2010,38,47,2010,11/2/2010,51,44.9,51.7
9/13/2010,45,44,2010,11/2/2010,50,44.9,51.7
9/13/2010,43,53,2010,11/2/2010,50,44.9,51.7
9/14/2010,40,50,2010,11/2/2010,49,44.9,51.7
9/14/2010,38,40,2010,11/2/2010,49,44.9,51.7
9/16/2010,40,46,2010,11/2/2010,47,44.9,51.7
9/16/2010,39,44,2010,11/2/2010,47,44.9,51.7
9/16/2010,45,47,2010,11/2/2010,47,44.9,51.7
9/19/2010,46,45,2010,11/2/2010,44,44.9,51.7
9/19/2010,38,48,2010,11/2/2010,44,44.9,51.7
9/19/2010,46,45,2010,11/2/2010,44,44.9,51.7
9/22/2010,42,47,2010,11/2/2010,41,44.9,51.7
9/23/2010,44,53,2010,11/2/2010,40,44.9,51.7
9/26/2010,46,46,2010,11/2/2010,37,44.9,51.7
9/26/2010,40,46,2010,11/2/2010,37,44.9,51.7
9/29/2010,38,44,2010,11/2/2010,34,44.9,51.7
9/30/2010,48,43,2010,11/2/2010,33,44.9,51.7
10/3/2010,43,49,2010,11/2/2010,30,44.9,51.7
10/3/2010,42,45,2010,11/2/2010,30,44.9,51.7
10/3/2010,40,53,2010,11/2/2010,30,44.9,51.7
10/3/2010,38,56,2010,11/2/2010,30,44.9,51.7
10/4/2010,43,49,2010,11/2/2010,29,44.9,51.7
10/5/2010,37,45,2010,11/2/2010,28,44.9,51.7
10/7/2010,45,52,2010,11/2/2010,26,44.9,51.7
10/10/2010,42,40,2010,11/2/2010,23,44.9,51.7
10/10/2010,39,47,2010,11/2/2010,23,44.9,51.7
10/10/2010,39,56,2010,11/2/2010,23,44.9,51.7
10/10/2010,41,53,2010,11/2/2010,23,44.9,51.7
10/11/2010,44,48,2010,11/2/2010,22,44.9,51.7
10/13/2010,39,48,2010,11/2/2010,20,44.9,51.7
10/17/2010,39,48,2010,11/2/2010,16,44.9,51.7
10/17/2010,39,56,2010,11/2/2010,16,44.9,51.7
10/17/2010,42,53,2010,11/2/2010,16,44.9,51.7
10/18/2010,40,50,2010,11/2/2010,15,44.9,51.7
10/18/2010,43,50,2010,11/2/2010,15,44.9,51.7
10/20/2010,42,47,2010,11/2/2010,13,44.9,51.7
10/21/2010,48,45,2010,11/2/2010,12,44.9,51.7
10/24/2010,39,51,2010,11/2/2010,9,44.9,51.7
10/24/2010,41,55,2010,11/2/2010,9,44.9,51.7
10/24/2010,43,52,2010,11/2/2010,9,44.9,51.7
10/25/2010,43,49,2010,11/2/2010,8,44.9,51.7
10/26/2010,44,47,2010,11/2/2010,7,44.9,51.7
10/26/2010,43,49,2010,11/2/2010,7,44.9,51.7
10/28/2010,37,50,2010,11/2/2010,5,44.9,51.7
10/28/2010,45,49,2010,11/2/2010,5,44.9,51.7
10/30/2010,42,48,2010,11/2/2010,3,44.9,51.7
10/30/2010,42,52,2010,11/2/2010,3,44.9,51.7
10/31/2010,40,55,2010,11/2/2010,2,44.9,51.7
10/31/2010,44,50,2010,11/2/2010,2,44.9,51.7
10/31/2010,39,51,2010,11/2/2010,2,44.9,51.7
11/8/2010,47,39,2012,11/6/2012,729,48.8,47.6
11/15/2010,45,40,2012,11/6/2012,722,48.8,47.6
11/22/2010,44,39,2012,11/6/2012,715,48.8,47.6
11/29/2010,46,40,2012,11/6/2012,708,48.8,47.6
12/6/2010,45,40,2012,11/6/2012,701,48.8,47.6
12/13/2010,45,39,2012,11/6/2012,694,48.8,47.6
12/20/2010,45,38,2012,11/6/2012,687,48.8,47.6
12/27/2010,43,38,2012,11/6/2012,680,48.8,47.6
1/2/2011,45,35,2012,11/6/2012,674,48.8,47.6
1/9/2011,47,36,2012,11/6/2012,667,48.8,47.6
1/12/2011,47,44,2012,11/6/2012,664,48.8,47.6
1/16/2011,46,38,2012,11/6/2012,660,48.8,47.6
1/23/2011,44,39,2012,11/6/2012,653,48.8,47.6
1/30/2011,45,38,2012,11/6/2012,646,48.8,47.6
2/6/2011,45,38,2012,11/6/2012,639,48.8,47.6
2/9/2011,48,46,2012,11/6/2012,636,48.8,47.6
2/13/2011,45,39,2012,11/6/2012,632,48.8,47.6
2/14/2011,41,45,2012,11/6/2012,631,48.8,47.6
2/20/2011,46,37,2012,11/6/2012,625,48.8,47.6
2/27/2011,45,39,2012,11/6/2012,618,48.8,47.6
3/7/2011,45,39,2012,11/6/2012,610,48.8,47.6
3/14/2011,46,37,2012,11/6/2012,603,48.8,47.6
3/21/2011,45,37,2012,11/6/2012,596,48.8,47.6
3/28/2011,43,39,2012,11/6/2012,589,48.8,47.6
3/29/2011,40,37,2012,11/6/2012,588,48.8,47.6
4/4/2011,44,39,2012,11/6/2012,582,48.8,47.6
4/11/2011,41,46,2012,11/6/2012,575,48.8,47.6
4/11/2011,44,38,2012,11/6/2012,575,48.8,47.6
4/13/2011,47,45,2012,11/6/2012,573,48.8,47.6
4/18/2011,42,39,2012,11/6/2012,568,48.8,47.6
4/25/2011,42,40,2012,11/6/2012,561,48.8,47.6
5/2/2011,46,50,2012,11/6/2012,554,48.8,47.6
5/2/2011,42,39,2012,11/6/2012,554,48.8,47.6
5/8/2011,41,38,2012,11/6/2012,548,48.8,47.6
5/13/2011,42,42,2012,11/6/2012,543,48.8,47.6
5/16/2011,44,37,2012,11/6/2012,540,48.8,47.6
5/23/2011,42,40,2012,11/6/2012,533,48.8,47.6
5/26/2011,45,46,2012,11/6/2012,530,48.8,47.6
5/30/2011,43,37,2012,11/6/2012,526,48.8,47.6
6/6/2011,43,37,2012,11/6/2012,519,48.8,47.6
6/13/2011,43,38,2012,11/6/2012,512,48.8,47.6
6/20/2011,43,37,2012,11/6/2012,505,48.8,47.6
6/22/2011,47,44,2012,11/6/2012,503,48.8,47.6
6/27/2011,44,37,2012,11/6/2012,498,48.8,47.6
7/3/2011,43,40,2012,11/6/2012,492,48.8,47.6
7/11/2011,44,38,2012,11/6/2012,484,48.8,47.6
7/18/2011,44,46,2012,11/6/2012,477,48.8,47.6
7/18/2011,44,38,2012,11/6/2012,477,48.8,47.6
7/25/2011,44,38,2012,11/6/2012,470,48.8,47.6
8/1/2011,43,39,2012,11/6/2012,463,48.8,47.6
8/8/2011,44,51,2012,11/6/2012,456,48.8,47.6
8/8/2011,41,39,2012,11/6/2012,456,48.8,47.6
8/11/2011,47,46,2012,11/6/2012,453,48.8,47.6
8/15/2011,44,37,2012,11/6/2012,449,48.8,47.6
8/22/2011,44,48,2012,11/6/2012,442,48.8,47.6
8/22/2011,44,38,2012,11/6/2012,442,48.8,47.6
8/28/2011,38,38,2012,11/6/2012,436,48.8,47.6
8/29/2011,45,36,2012,11/6/2012,435,48.8,47.6
9/2/2011,40,41,2012,11/6/2012,431,48.8,47.6
9/5/2011,44,37,2012,11/6/2012,428,48.8,47.6
9/12/2011,43,38,2012,11/6/2012,421,48.8,47.6
9/19/2011,42,39,2012,11/6/2012,414,48.8,47.6
9/26/2011,42,40,2012,11/6/2012,407,48.8,47.6
10/3/2011,44,38,2012,11/6/2012,400,48.8,47.6
10/4/2011,39,39,2012,11/6/2012,399,48.8,47.6
10/10/2011,43,38,2012,11/6/2012,393,48.8,47.6
10/11/2011,42,45,2012,11/6/2012,392,48.8,47.6
10/11/2011,40,48,2012,11/6/2012,392,48.8,47.6
10/17/2011,42,39,2012,11/6/2012,386,48.8,47.6
10/19/2011,46,46,2012,11/6/2012,384,48.8,47.6
10/24/2011,44,36,2012,11/6/2012,379,48.8,47.6
10/31/2011,43,40,2012,11/6/2012,372,48.8,47.6
11/1/2011,34,42,2012,11/6/2012,371,48.8,47.6
11/3/2011,38,40,2012,11/6/2012,369,48.8,47.6
11/4/2011,43,48,2012,11/6/2012,368,48.8,47.6
11/7/2011,44,37,2012,11/6/2012,365,48.8,47.6
11/10/2011,43,44,2012,11/6/2012,362,48.8,47.6
11/14/2011,45,45,2012,11/6/2012,358,48.8,47.6
11/14/2011,41,41,2012,11/6/2012,358,48.8,47.6
11/21/2011,36,40,2012,11/6/2012,351,48.8,47.6
11/21/2011,41,40,2012,11/6/2012,351,48.8,47.6
11/28/2011,43,38,2012,11/6/2012,344,48.8,47.6
12/5/2011,43,38,2012,11/6/2012,337,48.8,47.6
12/12/2011,42,39,2012,11/6/2012,330,48.8,47.6
12/13/2011,42,48,2012,11/6/2012,329,48.8,47.6
12/19/2011,44,46,2012,11/6/2012,323,48.8,47.6
12/19/2011,43,40,2012,11/6/2012,323,48.8,47.6
12/23/2011,43,40,2012,11/6/2012,319,48.8,47.6
12/31/2011,43,38,2012,11/6/2012,311,48.8,47.6
1/8/2012,44,38,2012,11/6/2012,303,48.8,47.6
1/9/2012,44,48,2012,11/6/2012,302,48.8,47.6
1/11/2012,44,47,2012,11/6/2012,300,48.8,47.6
1/15/2012,44,38,2012,11/6/2012,296,48.8,47.6
1/22/2012,42,39,2012,11/6/2012,289,48.8,47.6
1/29/2012,40,41,2012,11/6/2012,282,48.8,47.6
2/5/2012,43,41,2012,11/6/2012,275,48.8,47.6
2/6/2012,44,46,2012,11/6/2012,274,48.8,47.6
2/12/2012,43,41,2012,11/6/2012,268,48.8,47.6
2/14/2012,45,47,2012,11/6/2012,266,48.8,47.6
2/19/2012,47,47,2012,11/6/2012,261,48.8,47.6
2/19/2012,42,41,2012,11/6/2012,261,48.8,47.6
2/20/2012,40,38,2012,11/6/2012,260,48.8,47.6
2/22/2012,45,46,2012,11/6/2012,258,48.8,47.6
2/26/2012,43,39,2012,11/6/2012,254,48.8,47.6
3/4/2012,44,41,2012,11/6/2012,247,48.8,47.6
3/11/2012,46,44,2012,11/6/2012,240,48.8,47.6
3/11/2012,43,47,2012,11/6/2012,240,48.8,47.6
3/11/2012,44,38,2012,11/6/2012,240,48.8,47.6
3/18/2012,44,40,2012,11/6/2012,233,48.8,47.6
3/22/2012,47,43,2012,11/6/2012,229,48.8,47.6
3/25/2012,43,38,2012,11/6/2012,226,48.8,47.6
4/1/2012,45,39,2012,11/6/2012,219,48.8,47.6
4/8/2012,45,40,2012,11/6/2012,212,48.8,47.6
4/15/2012,41,42,2012,11/6/2012,205,48.8,47.6
4/15/2012,46,36,2012,11/6/2012,205,48.8,47.6
4/17/2012,39,40,2012,11/6/2012,203,48.8,47.6
4/22/2012,43,40,2012,11/6/2012,198,48.8,47.6
4/29/2012,43,40,2012,11/6/2012,191,48.8,47.6
5/1/2012,45,46,2012,11/6/2012,189,48.8,47.6
5/3/2012,40,45,2012,11/6/2012,187,48.8,47.6
5/3/2012,45,43,2012,11/6/2012,187,48.8,47.6
5/6/2012,44,41,2012,11/6/2012,184,48.8,47.6
5/7/2012,44,46,2012,11/6/2012,183,48.8,47.6
5/12/2012,45,38,2012,11/6/2012,178,48.8,47.6
5/13/2012,50,44,2012,11/6/2012,177,48.8,47.6
5/20/2012,43,39,2012,11/6/2012,170,48.8,47.6
5/27/2012,42,39,2012,11/6/2012,163,48.8,47.6
5/31/2012,45,48,2012,11/6/2012,159,48.8,47.6
6/3/2012,44,37,2012,11/6/2012,156,48.8,47.6
6/10/2012,45,39,2012,11/6/2012,149,48.8,47.6
6/11/2012,44,47,2012,11/6/2012,148,48.8,47.6
6/17/2012,45,38,2012,11/6/2012,142,48.8,47.6
6/17/2012,43,47,2012,11/6/2012,142,48.8,47.6
6/18/2012,41,48,2012,11/6/2012,141,48.8,47.6
6/24/2012,44,39,2012,11/6/2012,135,48.8,47.6
6/27/2012,46,45,2012,11/6/2012,132,48.8,47.6
6/28/2012,38,36,2012,11/6/2012,131,48.8,47.6
7/1/2012,41,40,2012,11/6/2012,128,48.8,47.6
7/8/2012,43,40,2012,11/6/2012,121,48.8,47.6
7/8/2012,40,43,2012,11/6/2012,121,48.8,47.6
7/9/2012,48,44,2012,11/6/2012,120,48.8,47.6
7/15/2012,43,40,2012,11/6/2012,114,48.8,47.6
7/22/2012,43,40,2012,11/6/2012,107,48.8,47.6
7/25/2012,46,46,2012,11/6/2012,104,48.8,47.6
7/29/2012,43,40,2012,11/6/2012,100,48.8,47.6
8/5/2012,42,39,2012,11/6/2012,93,48.8,47.6
8/6/2012,46,46,2012,11/6/2012,92,48.8,47.6
8/9/2012,45,43,2012,11/6/2012,89,48.8,47.6
8/12/2012,42,39,2012,11/6/2012,86,48.8,47.6
8/19/2012,42,41,2012,11/6/2012,79,48.8,47.6
8/22/2012,47,47,2012,11/6/2012,76,48.8,47.6
8/22/2012,40,44,2012,11/6/2012,76,48.8,47.6
8/26/2012,42,42,2012,11/6/2012,72,48.8,47.6
8/27/2012,47,46,2012,11/6/2012,71,48.8,47.6
9/2/2012,43,42,2012,11/6/2012,65,48.8,47.6
9/9/2012,42,44,2012,11/6/2012,58,48.8,47.6
9/10/2012,43,49,2012,11/6/2012,57,48.8,47.6
9/12/2012,46,46,2012,11/6/2012,55,48.8,47.6
9/16/2012,44,43,2012,11/6/2012,51,48.8,47.6
9/20/2012,45,47,2012,11/6/2012,47,48.8,47.6
9/23/2012,44,43,2012,11/6/2012,44,48.8,47.6
9/24/2012,45,43,2012,11/6/2012,43,48.8,47.6
9/27/2012,46,47,2012,11/6/2012,40,48.8,47.6
9/27/2012,44,46,2012,11/6/2012,40,48.8,47.6
9/30/2012,45,48,2012,11/6/2012,37,48.8,47.6
9/30/2012,45,41,2012,11/6/2012,37,48.8,47.6
10/4/2012,45,46,2012,11/6/2012,33,48.8,47.6
10/7/2012,43,44,2012,11/6/2012,30,48.8,47.6
10/11/2012,44,46,2012,11/6/2012,26,48.8,47.6
10/14/2012,42,43,2012,11/6/2012,23,48.8,47.6
10/18/2012,46,46,2012,11/6/2012,19,48.8,47.6
10/21/2012,44,43,2012,11/6/2012,16,48.8,47.6
10/25/2012,43,43,2012,11/6/2012,12,48.8,47.6
10/25/2012,46,45,2012,11/6/2012,12,48.8,47.6
10/28/2012,46,48,2012,11/6/2012,9,48.8,47.6
10/28/2012,46,43,2012,11/6/2012,9,48.8,47.6
11/1/2012,46,46,2012,11/6/2012,5,48.8,47.6
11/4/2012,49,48,2012,11/6/2012,2,48.8,47.6
11/4/2012,48,49,2012,11/6/2012,2,48.8,47.6
11/4/2012,46,46,2012,11/6/2012,2,48.8,47.6
11/5/2012,47,46,2012,11/6/2012,1,48.8,47.6
11/11/2012,45,42,2014,11/4/2014,723,45.5,51.2
11/18/2012,45,40,2014,11/4/2014,716,45.5,51.2
11/25/2012,45,40,2014,11/4/2014,709,45.5,51.2
12/2/2012,47,36,2014,11/4/2014,702,45.5,51.2
12/6/2012,45,42,2014,11/4/2014,698,45.5,51.2
12/9/2012,46,36,2014,11/4/2014,695,45.5,51.2
12/16/2012,46,38,2014,11/4/2014,688,45.5,51.2
12/22/2012,44,38,2014,11/4/2014,682,45.5,51.2
12/30/2012,46,35,2014,11/4/2014,674,45.5,51.2
1/6/2013,47,41,2014,11/4/2014,667,45.5,51.2
1/6/2013,44,38,2014,11/4/2014,667,45.5,51.2
1/13/2013,43,37,2014,11/4/2014,660,45.5,51.2
1/14/2013,46,42,2014,11/4/2014,659,45.5,51.2
1/20/2013,44,39,2014,11/4/2014,653,45.5,51.2
1/27/2013,45,37,2014,11/4/2014,646,45.5,51.2
2/3/2013,45,45,2014,11/4/2014,639,45.5,51.2
2/3/2013,44,38,2014,11/4/2014,639,45.5,51.2
2/10/2013,42,39,2014,11/4/2014,632,45.5,51.2
2/17/2013,43,37,2014,11/4/2014,625,45.5,51.2
2/24/2013,43,38,2014,11/4/2014,618,45.5,51.2
3/3/2013,43,40,2014,11/4/2014,611,45.5,51.2
3/10/2013,43,40,2014,11/4/2014,604,45.5,51.2
3/12/2013,46,42,2014,11/4/2014,602,45.5,51.2
3/17/2013,43,38,2014,11/4/2014,597,45.5,51.2
3/24/2013,43,38,2014,11/4/2014,590,45.5,51.2
3/30/2013,46,42,2014,11/4/2014,584,45.5,51.2
3/31/2013,44,37,2014,11/4/2014,583,45.5,51.2
4/1/2013,43,35,2014,11/4/2014,582,45.5,51.2
4/7/2013,41,38,2014,11/4/2014,576,45.5,51.2
4/14/2013,42,38,2014,11/4/2014,569,45.5,51.2
